500.559	185.183	
540.147	174.845	
507.103	198.025	
540.609	163.443	
528.795	186.253	
503.889	199.589	
506.897	177.092	
491.794	175.019	
526.837	185.48	
508.522	181.015	
548.369	178.353	
497.325	179.582	
549.958	183.627	
511.426	184.629	
544.443	172.071	
515.637	172.259	
523.231	173.167	
532.903	182.142	
529.761	165.829	
533.192	160.673	
538.8	192.756	
539.774	172.602	
508.481	194.181	
536.735	184.983	
530.439	182.496	
497.234	178.024	
494.83	174.778	
536.248	181.74	
536.745	174.493	
535.813	160.55	
548.199	166.259	
512.967	191.721	
512.064	181.478	
493.839	175.772	
545.665	172.952	
531.854	163.84	
494.819	196.199	
549.559	170.365	
497.957	194.224	
488.824	188.719	
531.767	181.949	
511.274	185.284	
535.435	167.846	
545.834	186.77	
508.158	194.442	
503.806	193.192	
543.266	165.854	
495.73	175.982	
517.496	170.072	
540.321	180.186	
515.971	168.484	
548.879	189.641	
530.131	166.028	
530.039	171.839	
545.99	180.897	
487.441	181.049	
