69.9378	31.571	
20.3562	45.9345	
72.4689	33.58	
70.7375	29.463	
53.2361	8.31486	
49.9831	6.97778	
40.6854	36.0666	
20.2987	34.2528	
51.6688	8.19781	
18.2704	23.5409	
16.8517	40.3556	
19.1638	42.6825	
38.8785	19.9442	
69.9954	31.7652	
40.8846	40.6855	
48.6697	9.50949	
41.2232	39.6912	
21.0609	47.2169	
15.7979	33.9049	
55.0599	9.93537	
22.7744	39.1428	
37.9473	48.1645	
55.4594	12.7481	
19.1208	32.8543	
18.5072	44.0143	
58.1925	6.62589	
39.8893	37.0332	
41.9677	31.1554	
53.7321	10.6175	
61.1115	11.0731	
41.6705	40.9068	
14.7382	42.1709	
41.5975	45.2982	
15.1007	28.9994	
59.3768	6.78608	
17.4471	47.4226	
37.6458	32.0736	
38.9742	24.3827	
71.1767	26.3249	
38.5582	31.9584	
19.5457	47.1099	
52.0809	8.32534	
22.0327	49.2912	
41.5372	30.0985	
40.1176	39.2273	
53.2994	6.46655	
70.094	29.23	
16.1091	43.7241	
19.4023	60.6849	
40.6253	17.604	
68.2915	30.0889	
65.4536	32.0799	
68.8348	29.7231	
71.0275	31.6807	
59.4125	12.2482	
54.198	12.7278	
40.5811	38.0153	
67.156	29.5324	
53.4323	5.60701	
19.5919	40.5029	
70.2481	30.5017	
17.145	31.689	
38.9984	40.5082	
51.449	6.80415	
17.4327	46.5606	
40.1951	25.8832	
69.9614	30.6461	
23.8872	36.4211	
58.9111	10.6982	
56.8252	10.3834	
21.6743	35.8145	
72.8044	29.8502	
56.529	10.0188	
54.1301	12.4659	
18.6519	42.705	
54.5141	7.11579	
39.8615	37.2047	
69.8924	33.557	
53.6986	13.2491	
54.8958	7.68569	
70.8747	28.1482	
54.0981	10.731	
25.7151	37.0049	
20.9627	39.3684	
14.3898	44.9512	
64.3694	28.6676	
70.6376	28.8879	
18.6813	21.7678	
23.8006	37.4299	
60.4138	10.7936	
75.0059	28.1856	
18.0948	28.5141	
40.3618	44.9309	
19.6003	41.198	
70.1707	31.0555	
69.63	29.361	
